"ID","NAME","MEETINGNO__C","TT_ARRANGESTATUSREQUEST__C","TT_TIMESTAMPBYL__C","TT_LASTAPPROVALUSERNAME__C","TT_LASTAPPROVALDATE__C","TT_STARTDATEREMARKS__C","TT_PLACEPREFECTURE__C","TT_PLACECITY__C","TT_PLACEFREE__C","TT_STARTTIME__C","TT_ENDTIME__C","TT_HALLLAYOUT__C","TT_NEEDDISCUSSION__C","TT_NEEDPARTY__C","TT_NUMBEROFPARTICIPANTSPARTY__C","TT_NEEDANTEROOMLECTURE__C","TT_NEEDANTEROOMLECTURETIMEFROM__C","TT_NEEDANTEROOMLECTURENUMBER__C","TT_NEEDANTEROOMEMPLOYEE__C","TT_NEEDANTEROOMEMPLOYEENUMBER__C","TT_NEEDSPONSOR__C","TT_NEEDSPONSORTIMEFROM__C","TT_NEEDSPONSORNUMBER__C","TT_WISHINGSTAYNUMBER__C","TT_WISHINGSTAYDATE__C","TT_ARRANGEPLANNUMBERTRAFFIC__C","TT_ARRANGEPLANNUMBERTAXI__C","TT_REMARKSOTHER__C"
"a0G1000000jaX6yEAE","MTA15-00008370","MTG15-00039716","3","20150312123132","","","既に国立岩国医療センター総務に４階カンファレンスルーム２を予約済み。
会場の撮影は禁止されている為、写真は添付できない。","山口県","岩国市","岩国医療センター４階カンファレンスルーム２","19:00","20:00","2","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jaXgTEAU","MTA15-00008383","MTG15-00037303","3","20150312125009","","","","","","病院会議室","19:00","20:00","9","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","病院会議室で行いますので、会場手配は必要ありません"
"a0G1000000jaXN5EAM","MTA15-00008373","MTG15-00042003","3","20150410151848","","","ヒルトンシーホーク","福岡県","","ヒルトンシーホーク","13:00","15:00","9","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","テーブルは座談会用島型でお願いします。"
"a0G1000000jaXWREA2","MTA15-00008378","MTG15-00037300","3","20150312100601","","","","","","国立函館病院","19:00","20:00","1","false","false","4.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","医局で行いますので、会場手配は必要としません。"
"a0G1000000jaXthEAE","MTA15-00008387","MTG15-00043545","2","20150316215009","","","会場：備前商工会館を予約済みです。会場費用およびお弁当代金の支払いをお願いいたします。","岡山県","備前市","備前市東片上230（備前商工会館）","19:00","20:30","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jaY2ZEAU","MTA15-00008393","MTG15-00037303","3","20150312120246","","","","","","福井県：AOSSA","19:00","20:00","9","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","旅行代理店による会場手配／精算不要"
"a0G1000000jaXb9EAE","MTA15-00008382","MTG15-00042447","3","20150313082249","","","","","","熊本大学医学部附属病院5階　循環器内科病棟カンファランスルーム","20:10","20:30","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","医局で行いますので、会場手配は必要ありません。"
"a0G1000000jaXQTEA2","MTA15-00008375","MTG15-00043542","2","20150323171523","","","2015年6月5日","埼玉県","さいたま市","浦和ロイヤルパインズホテル
３階「プラチナルーム」","19:15","22:00","1","true","false","0.0","true","18:30","4.0","false","0.0","false","","0.0","0.0","","0.0","0.0","会場手配済みです。
精算代行をお願い致します。
意見交換会は３階「ゴールドルーム」にて実施。
講師控室は３階「常盤」。"
"a0G1000000jaXZmEAM","MTA15-00008381","MTG15-00039716","3","20150312105532","","","","","","熊本大学医学部附属病院5階　循環器内科病棟カンファランスルーム","19:00","20:00","1","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","医局で行いますので、会場手配は必要ありません。"
"a0G1000000jaXRHEA2","MTA15-00008376","MTG15-00038012","3","20150319114133","","","3月19日","滋賀県","大津市","琵琶湖ホテル　ホワイトの間","19:00","20:30","1","true","false","0.0","true","18:00","1.0","false","0.0","false","","0.0","0.0","","0.0","0.0","既に手配済みにつき、生産代行をお願いします。"
"a0G1000000jaXz6EAE","MTA15-00008392","MTG15-00043710","","","","","","大阪府","","ホテルニューオータニ大阪","17:00","19:00","1","true","false","0.0","true","16:00","9.0","false","0.0","true","16:00","0.0","3.0","20151114","0.0","0.0",""
"a0G1000000jaXwSEAU","MTA15-00008390","MTG15-00041953","2","20150330112850","","","","福岡県","北九州市","リーガロイヤルホテル小倉","18:50","20:30","1","false","true","0.0","true","","4.0","false","0.0","false","","0.0","1.0","20150423","0.0","0.0","予約済みです。
精算代行をお願いいたします。

一度見積依頼をさせていただきましたが、内容に変更があるため、再度見積を依頼します。この旨、トップツアーに連絡済みです。
宿泊先はANAクラウンプラザ福岡でお願いします。"
"a0G1000000jaXyNEAU","MTA15-00008391","MTG15-00039717","3","20150312121349","","","","","","院内開催の為、会場手配は不要です。","19:00","20:00","2","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","医局にて開催するため、会場手配の必要はありません。"
"a0G1000000jaYDxEAM","MTA15-00008396","MTG15-00039542","3","20150312130931","","","","","","習志野病院","19:00","20:15","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","院内図書室にて実施のため会場は不要"
"a0G1000000jaXWgEAM","MTA15-00008379","MTG15-00037300","3","20150312100509","","","","","","函館市立函館病院","19:00","20:00","2","false","false","4.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","医局で行いますので会場手配は必要ありません"
"a0G1000000jaXRlEAM","MTA15-00008377","MTG15-00037300","3","20150312100757","","","","大阪府","","行岡病院会議室","19:00","20:00","1","false","false","4.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","院内にて実施のため会場手配必要なし。"
"a0G1000000jaXPLEA2","MTA15-00008374","MTG15-00043808","","","","","","愛知県","","ウィンクあいち（愛知県産業労働センター）","14:30","15:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","第33回CVIT地方会事務局から会場を借ります。"
"a0G1000000jaXjSEAU","MTA15-00008384","MTG15-00037303","3","20150312113718","","","","神奈川県","","湘南鎌倉総合病院カテ室ミーティングルーム","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jaXZ8EAM","MTA15-00008380","MTG15-00038212","2","20150317234614","","","","広島県","府中市","末広殿","19:00","20:15","1","true","false","0.0","true","18:30","3.0","false","3.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jaYLrEAM","MTA15-00008397","MTG15-00037303","3","20150312130900","","","","","","東名厚木病院多目的室","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","病院内多目的室で行いますので、会場手配は必要ありません"
"a0G1000000jaZTzEAM","MTA15-00008407","MTG15-00039716","3","20150312162929","","","","岡山県","倉敷市","水島協同病院　２F　医局カンファレンスルーム","19:00","20:00","1","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jaZlFEAU","MTA15-00008411","MTG15-00037473","2","20150324124716","","","","埼玉県","飯能市","ホテル・ヘリテイジ","19:00","21:00","1","true","false","0.0","true","","2.0","false","0.0","false","","0.0","0.0","","0.0","0.0","講師控室①19：00～、講師控室②19：00～。

会場予約済み　精算代行依頼。"
"a0G1000000jaYYcEAM","MTA15-00008399","MTG15-00037300","3","20150316104000","","","","","","大阪警察病院","19:00","20:00","1","false","false","4.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","医局でおこないますので会場手配は必要ありません。"
"a0G1000000jaZcXEAU","MTA15-00008410","MTG15-00043877","3","20150325162646","","","","北海道","札幌市","北海道大学の近く","19:00","21:00","9","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","島型　6名、
後方：5名

スクリーン
飲み物
お弁当"
"a0G1000000jaZEDEA2","MTA15-00008404","MTG15-00037300","3","20150312235508","","","","","","富士市立中央病院","19:00","20:00","9","false","false","4.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","医局で行いますので会場手配は必要ありません"
"a0G1000000jaZavEAE","MTA15-00008408","MTG15-00036244","3","20150320152311","","","","","","東海大学医学部9F会議室","19:00","20:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","院内会議室実施予定のため、会場手配の必要はありません。"
"a0G1000000jaZbeEAE","MTA15-00008409","MTG15-00037103","3","20150314174039","","","","","","横浜総合病院　放射線科内","19:00","20:10","2","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","院内開催のため会場手配は必要ありません。"
"a0G1000000jaZ5fEAE","MTA15-00008403","MTG15-00039716","3","20150312162739","","","","","","院内での実施の為、依頼はいりません","19:00","20:00","9","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","院内での実施の為、依頼はいりません"
"a0G1000000jaZIUEA2","MTA15-00008405","MTG15-00040244","1","20150313100000","","","２０１５年６月２７日(土)　ホテル阪急インターナショナル予約済","大阪府","","大阪　ホテル阪急インターナショナル","17:30","19:30","1","true","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jaa5kEAA","MTA15-00008412","MTG15-00037300","3","20150312182553","","","","","","医局にて実施のため手配不要","19:00","20:00","1","false","false","4.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jaa8AEAQ","MTA15-00008413","MTG15-00043503","2","20150324171406","","","7月8日（水）","北海道","紋別郡遠軽町","ホテルサンシャイン2Fダイヤモンド","18:30","20:00","1","true","false","0.0","true","17:00","2.0","false","0.0","false","","0.0","1.0","20150708","0.0","0.0","予約済です。
精算代行のみをお願い致します。"
"a0G1000000jaaIjEAI","MTA15-00008414","MTG15-00043575","","","","","","大阪府","大阪市港区","ホテル大阪ベイタワー","14:00","15:30","1","false","false","0.0","true","13:00","4.0","false","0.0","false","","0.0","0.0","","0.0","0.0","既にホテルに予約済みですが、ご確認宜しくお願い致します。"
"a0G1000000jadjoEAA","MTA15-00008417","MTG15-00037300","3","20150314110544","","","","","","深谷赤十字病院","19:00","20:00","1","false","false","4.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","院内開催のため、会場手配の必要はありません。"
"a0G1000000jadkNEAQ","MTA15-00008419","MTG15-00037303","3","20150313154315","","","","青森県","八戸市","八戸市立市民病院　 
救命救急センター内会議室","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","院内での開催の為、手配不要です。"
"a0G1000000jadlpEAA","MTA15-00008422","MTG15-00039542","3","20150313092452","","","","","","埼玉医大総合医療センター　心臓内科カンファレンスルーム","19:00","20:15","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jadkrEAA","MTA15-00008421","MTG15-00044021","2","20150326111748","","","","大分県","大分市","レンブラントホテル大分","19:00","20:30","1","true","false","0.0","true","18:00","6.0","false","0.0","true","18:00","0.0","1.0","20150521","0.0","0.0","会場連絡済みです。精算代行お願いします。
演者宿泊用　ツインのシングルユース"
"a0G1000000jadfmEAA","MTA15-00008415","MTG15-00037300","3","20150313095054","","","","","","小田原循環器病院","19:00","20:00","2","false","false","4.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","医局で行いますので、会場手配は必要ありません。"
"a0G1000000jadkSEAQ","MTA15-00008420","MTG15-00039717","3","20150313133235","","","","","","大学医局","19:00","20:00","9","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","高知大学　医局にて集団視聴。
会場の手配不要です。"
"a0G1000000jadiMEAQ","MTA15-00008416","MTG15-00037303","3","20150313095146","","","","","","小田原循環器病院","19:00","20:00","2","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","医局で行いますので、会場手配は必要ありません。"
"a0G1000000jaennEAA","MTA15-00008428","MTG15-00036244","3","20150313142643","","","病院会議室手配済み。（会場費無料）","広島県","広島市","広島記念病院会議室","19:00","20:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jafEjEAI","MTA15-00008433","MTG15-00044015","2","20150325160617","","","2015年6月5日　函館国際ホテル２Ｆ青柳の間
担当ＭＲが予約済み","北海道","函館市","函館国際ホテル","18:50","20:30","1","true","false","9.0","true","18:00","8.0","false","0.0","false","","0.0","0.0","","0.0","0.0","会場手配済みです。精算代行をお願い致します。"
"a0G1000000jaeUbEAI","MTA15-00008425","MTG15-00039717","3","20150313102231","","","","","","院内開催となります、会場手配は不要です","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jaf6LEAQ","MTA15-00008431","MTG15-00043285","3","20150409090130","","","鹿児島EPセミナーで仮予約ずみ","鹿児島県","鹿児島市","城山観光ホテル","19:00","21:00","1","true","true","4.0","true","2:00","1.0","false","0.0","false","","0.0","1.0","20150527","0.0","0.0","禁煙希望"
